species,replicate,site,age,individual,date_tagged,date_harvested,repro_description,date_census,census,pre-new,repro_verbal,inflorescence_stalk,inflorescence_bud_tiny,inflorescence_bud_small,inflorescence_bud_mid,inflorescence_bud_big_bracts,inflorescence_bud_big_flowers,bud_aborted,bud_tiny,bud_tiny_by_length,bud_small,bud_small_by_length,bud_mid,bud_mid_by_length,bud_big,bud_big_by_length,bud_just_opening,bud_just_opening_by_length,flower_petals,flower_petals_by_length,flower_petals_small,flower_stigma,flower_stigma_by_length,flower_calyx,flower_calyx_by_length,flower_aborted,flower_aborted_without_petals,flower_style_by_length,finished_flower,finished_flower_by_length,finished_flower_stigma,finished_flower_stigma_by_length,late_finished_flower,bract_flower_or_finished_flower,inflorescence_stalk_in_fruit,inflorescence_stalk_in_fruit_large,inflorescence_stalk_in_fruit_very_large,fruit_just_starting,fruit_just_starting_by_length,fruit_young,fruit_young_by_length,cone_just_starting_05,fruit_large_immature_01,fruit_large_immature_02,fruit_large_immature_03,fruit_large_immature_04,fruit_large_immature_05,fruit_large_immature_06,fruit_large_immature_01_by_length,fruit_aborted,fruit_aborted_by_length,fruit_empty,fruit_mature,fruit_mature_by_length,calyx_fruit,calyx_fruit_by_length,bract_fruit,pedicel,seed_pod,seed_pod_by_length,seed_immature,seed_aborted,seed,seed_by_length,cone_just_starting_01,cone_just_starting_02,cone_just_starting_03,cone_just_starting_04,cone_young_01,cone_young_02,cone_young_03,cone_young_04,cone_green_01,cone_green_02,cone_green_03,cone_green_04,cone_brown_no_expanded_follicles,cone_brown,cone_aborted,cone_base_green_01,cone_base_green_02,cone_base_green_03,cone_base_green_04,cone_base_brown
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro Jan 5 (all sites),,12,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro Jan 5 (all sites),,12,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Jan 31, 2013 (all sites)",,13,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Jan 31, 2013 (all sites)",,13,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Feb 21, 2013 (all sites)",,14,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro Feb 21, 2013 (all sites)",,14,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro March 14, 2013 (all sites)",,15,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro March 14, 2013 (all sites)",,15,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro April 11 (Basin, Bobbin); April 12 (Waratah)",,16,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,"repro April 11 (Basin, Bobbin); April 12 (Waratah)",,16,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro May (at harvest or late May),,17,pre-existing,2 tiny infl buds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro May (at harvest or late May),,17,new,2 tiny infl buds,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro mid June (at harvest),,18,pre-existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,408,Basin2007,5,GRSP_408,20-Apr-12,,repro mid June (at harvest),,18,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro at March or early April tagging,,1,pre-existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro at March or early April tagging,,1,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro at late April or May tagging),,2,pre-existing,very tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro at late April or May tagging),,2,new,very tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro June 1, 2012(Basin)/June 15,2012 (Waratah)",,3,pre-existing,tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro June 1, 2012(Basin)/June 15,2012 (Waratah)",,3,new,tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro June 26 (Bobbin, Basin 5/6) ,28 (Basin 7/8 & 30),29 (Waratah)",,4,pre-existing,2 tiny infl to count buds later; more basal diameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro June 26 (Bobbin, Basin 5/6) ,28 (Basin 7/8 & 30),29 (Waratah)",,4,new,2 tiny infl to count buds later; more basal diameter,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Aug 7 (3 Basin sites), Aug 9 (Waratah, Bobbin)",,5,pre-existing,1 infl w/ 2 flowers; more basal diameter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Aug 7 (3 Basin sites), Aug 9 (Waratah, Bobbin)",,5,new,1 infl w/ 2 flowers; more basal diameter,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Aug 28 (Basin), Aug 30 (Waratah)",,6,pre-existing,"prev infl w/ 2f, new infl w/ 6b, 14b",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Aug 28 (Basin), Aug 30 (Waratah)",,6,new,"prev infl w/ 2f, new infl w/ 6b, 14b",1,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro  Sept 14 (Bobbin, Basin 30yr, Basin 7/8, Basin 5/6), Sept 18 (**Basin 5/6, Waratah 3/4)",,7,pre-existing,prev infl w/ 13bb,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro  Sept 14 (Bobbin, Basin 30yr, Basin 7/8, Basin 5/6), Sept 18 (**Basin 5/6, Waratah 3/4)",,7,new,prev infl w/ 13bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Oct 11 (Basin), Oct 16 (Waratah, Bobbin)",,8,pre-existing,"prev infl w/ 2 yf (7, 7 mm); new infl w/ 2f, 3 f (both down from ~5b)",,,,,,,,,,,,,,,,,,13,,,11,,,,,,,,,,,,,1,,,,,,,,7;7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Oct 11 (Basin), Oct 16 (Waratah, Bobbin)",,8,new,"prev infl w/ 2 yf (7, 7 mm); new infl w/ 2f, 3 f (both down from ~5b)",2,,,,,,,,,,,5,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Nov 1 (Basin), Nov 2 (Waratah, Bobbin)",,9,pre-existing,"prev w/ 1 ff, 2 fruit (13, 13 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,13;13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Nov 1 (Basin), Nov 2 (Waratah, Bobbin)",,9,new,"prev w/ 1 ff, 2 fruit (13, 13 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Nov 20 (Basin), Nov 23 (Waratah, Bobbin)",,10,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Nov 20 (Basin), Nov 23 (Waratah, Bobbin)",,10,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro Jan 5 (all sites),,12,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro Jan 5 (all sites),,12,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Jan 31, 2013 (all sites)",,13,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Jan 31, 2013 (all sites)",,13,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Feb 21, 2013 (all sites)",,14,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro Feb 21, 2013 (all sites)",,14,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro March 14, 2013 (all sites)",,15,pre-existing,infl stalks just starting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro March 14, 2013 (all sites)",,15,new,infl stalks just starting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro April 11 (Basin, Bobbin); April 12 (Waratah)",,16,pre-existing,5 tiny infl buds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,"repro April 11 (Basin, Bobbin); April 12 (Waratah)",,16,new,5 tiny infl buds,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro May (at harvest or late May),,17,pre-existing,5 tiny infl buds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro May (at harvest or late May),,17,new,5 tiny infl buds,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro mid June (at harvest),,18,pre-existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,801,Waratah2003,9,GRSP_801,11-May-12,,repro mid June (at harvest),,18,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro at March or early April tagging,,1,pre-existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro at March or early April tagging,,1,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro at late April or May tagging),,2,pre-existing,tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro at late April or May tagging),,2,new,tiny buds to count later,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro June 1, 2012(Basin)/June 15,2012 (Waratah)",,3,pre-existing,"infl with following bud/flower numbers: 17b, 21b, 1 flower; 2 small buds to count later",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro June 1, 2012(Basin)/June 15,2012 (Waratah)",,3,new,"infl with following bud/flower numbers: 17b, 21b, 1 flower; 2 small buds to count later",,,2,,,,,,,,,38,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro June 26 (Bobbin, Basin 5/6) ,28 (Basin 7/8 & 30),29 (Waratah)",,4,pre-existing,"infl with: 17b, 21b, 1f, 26b, 13b; more basal diameter",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro June 26 (Bobbin, Basin 5/6) ,28 (Basin 7/8 & 30),29 (Waratah)",,4,new,"infl with: 17b, 21b, 1f, 26b, 13b; more basal diameter",,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Aug 7 (3 Basin sites), Aug 9 (Waratah, Bobbin)",,5,pre-existing,"prev infl w/ 4fl, 1fl, 0,0,0, new infl w/ 5b",,,,,,,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Aug 7 (3 Basin sites), Aug 9 (Waratah, Bobbin)",,5,new,"prev infl w/ 4fl, 1fl, 0,0,0, new infl w/ 5b",1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Aug 28 (Basin), Aug 30 (Waratah)",,6,pre-existing,prev infl w/ 3 f; tiny buds to count later,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Aug 28 (Basin), Aug 30 (Waratah)",,6,new,prev infl w/ 3 f; tiny buds to count later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro  Sept 14 (Bobbin, Basin 30yr, Basin 7/8, Basin 5/6), Sept 18 (**Basin 5/6, Waratah 3/4)",,7,pre-existing,"new infl w/ 21 f, 19 tiny b, 12b, 14b, 16b, 12b, 21 tiny b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro  Sept 14 (Bobbin, Basin 30yr, Basin 7/8, Basin 5/6), Sept 18 (**Basin 5/6, Waratah 3/4)",,7,new,"new infl w/ 21 f, 19 tiny b, 12b, 14b, 16b, 12b, 21 tiny b",7,,,,,,,40,,,,54,,,,,,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Oct 11 (Basin), Oct 16 (Waratah, Bobbin)",,8,pre-existing,"prev infl w/ 11f, 10f, 7 just opening, 3 yf (15, 15 ,14 mm), 12f, 5f, 10 just opening; new w/ 14bb, 4f, 1bb",,,,,,,,,,,,,,,,10,,38,,,38,,,,,,,,,,,,,1,,,,,,,,14;15;13,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Oct 11 (Basin), Oct 16 (Waratah, Bobbin)",,8,new,"prev infl w/ 11f, 10f, 7 just opening, 3 yf (15, 15 ,14 mm), 12f, 5f, 10 just opening; new w/ 14bb, 4f, 1bb",3,,,,,,,,,,,,,15,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Nov 1 (Basin), Nov 2 (Waratah, Bobbin)",,9,pre-existing,"pre w/ 2 vyf (4, 5 mm), 8 ff, 3 fruit (15, 14, 16 mm), 3 y fruit (7, 7, 7mm), 2 f, 2 y fruit (7, 8 mm)",,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,8,,,,3,,,,,2,,,7;7;7;7;8,15;16;14,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Nov 1 (Basin), Nov 2 (Waratah, Bobbin)",,9,new,"pre w/ 2 vyf (4, 5 mm), 8 ff, 3 fruit (15, 14, 16 mm), 3 y fruit (7, 7, 7mm), 2 f, 2 y fruit (7, 8 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Nov 20 (Basin), Nov 23 (Waratah, Bobbin)",,10,pre-existing,"prev w/ 3 fat fruit (16, 15, 14 mm), 1 y fruit (15mm), 1 y fruit (14 mm), 2 y fruit (15, 14 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15;14;15;14,,,,,,,,,,,,,,,16;15;14,,,3,3,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Nov 20 (Basin), Nov 23 (Waratah, Bobbin)",,10,new,"prev w/ 3 fat fruit (16, 15, 14 mm), 1 y fruit (15mm), 1 y fruit (14 mm), 2 y fruit (15, 14 mm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,pre-existing,"prev w/ fruit (18 mm), fruit (16 mm), fruit (15 mm) + ENV of pods from ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16;16;15,,,2,4,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Dec 11 (Waratah, Bobbin), Dec 13 (Basin)",,11,new,"prev w/ fruit (18 mm), fruit (16 mm), fruit (15 mm) + ENV of pods from ground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro Jan 5 (all sites),,12,pre-existing,no reproduction; 2 pods in ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,repro Jan 5 (all sites),,12,new,no reproduction; 2 pods in ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Jan 31, 2013 (all sites)",,13,pre-existing,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRSP,802,Waratah2003,9,GRSP_802,11-May-12,,"repro Jan 31, 2013 (all sites)",,13,new,no reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
