"","individual","species","age","site","height","diameter","total_weight","total_inv","growth_inv","repro_inv","mature","reproducing","RA","RGR","stem_area","stem_weight","leaf_weight","leaf_area","shoot_diameter_start","shoot_diameter_end","shoot_leaf_count_start","shoot_leaf_count_new","shoot_leaf_area","growth_height","growth_stem","growth_stem_diameter","growth_stem_area","growth_leaf","growth_leaf_area","shoot_growth_leaf_area","growth_shoot_length","growth_shoot_diameter","growth_shoot_area","leaf_size","LMA","LL_bd","LL_death","LL_birth","wood_density","seed_size","fruit_weight","seedpod_weight","seedcosts","costs_per_seed","propagule_inv","accessory_inv","prepollen_aborted_inv","prepollen_success_inv","prepollen_all_inv","postpollen_aborted_inv","packaging_dispersal_inv","seedset","repro_all_count","bud_count","flower_count","aborted_fruit_count","seed_count","prepollen_all_count","prop_prepollen_count","prop_accessory","prop_propagule","prop_prepollen_aborted","prop_prepollen_success","prop_prepollen_all","prop_postpollen_aborted","prop_packaging_dispersal","propagule_per_seed","accessory_per_seed","prepollen_aborted_per_seed","prepollen_success_per_seed","prepollen_all_per_seed","postpollen_aborted_per_seed","packaging_dispersal_per_seed","shoot_length_start","shoot_leaf_count_new_and_shed_count","shoot_leaf_count","prop_allocation","years_repro","maxH","prop_maxH","prop_max_weight","prop_max_repro","scaled_growth_stem_diameter","scaled_growth_shoot_diameter"
"487","PEPU_903","PEPU",32,"Basin1981",1740,8.3,48574.5,5446.68000557846,5446.68000557846,0,TRUE,FALSE,0,0.118930437461138,54.1060794764502,38160.8,10413.7,262.53025210084,254,351,64,27,251.67748,130,5580.27132955073,0.393333333333334,5.00661658568591,-133.591323972272,-3.36784850350266,115.17444,90,97,46067.725,4.26572,0.0396666666666667,1.40659340659341,2,2.37037037037037,0.6575,5.096,0,0,72.5675275942659,0.929775752751391,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,59,0,27,2090,0.832535885167464,0.430766679466385,0,0.397880539499038,1.00117790963144
"488","PEPU_905","PEPU",32,"Basin1981",2090,12.3066666666667,112762.9,28275.0493527881,24736.7881292806,3538.26122350751,TRUE,TRUE,0.125137225380603,0.247653887987596,118.951728345782,91975.2,20787.7,524.059663865546,257,382,75,17,264.47464,-40,25799.5095268841,1.18333333333333,21.7755567792759,-1062.7213976035,-26.7912957379033,72.51724,42,125,62701.875,4.26572,0.0396666666666667,1.94805194805195,2.5,4.41176470588235,0.6575,5.096,152.34,0,72.5675275942659,0.929775752751391,76.17,3462.09122350751,0,448.831884057971,448.831884057971,278.299339449541,2734.96,0.0846153846153846,88,0,77,42,11,77,0.592307692307692,0.978472476962995,0.0215275230370052,0,0.126850974449263,0.126850974449263,0.0786542659995184,0.772967236514213,6.92454545454545,314.73556577341,0,40.8028985507246,40.8028985507246,25.2999399499583,248.632727272727,107,0,62,0.00269389450216783,27,2090,1,1,0.554070154334222,1.19701348747592,1.29017771859721
"489","PEPU_907","PEPU",32,"Basin1981",1295,8.60333333333333,51583.4,11898.0040946148,11898.0040946148,0,TRUE,FALSE,0,0.26221665661261,58.133086386223,41991.3,9592.1,241.817647058823,374,472,38,12,200.48884,145,12358.0096654634,0.873333333333334,11.2032684685516,-460.005570848654,-11.5967790970249,51.18864,38,98,65082.78,4.26572,0.0396666666666667,4.22222222222222,12.6666666666667,3.16666666666667,0.6575,5.096,0,0,72.5675275942659,0.929775752751391,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,47,0,27,2090,0.619617224880383,0.45745010105274,0,0.883429672447014,1.01149933138021
"490","PHPH_805","PHPH",9,"Waratah2003",810,7.53666666666667,25828.4,6500.60335491758,5875.37845993123,625.22489498635,TRUE,TRUE,0.0961795176309873,0.258094074202425,44.6116716051725,18059.3,7769.1,401.85,184,269,546.917761358395,88.2125421545798,65.8033957906562,-15,4679.98263928183,0.763333333333333,8.57913975823934,1195.3958206494,61.8308183094515,13.0717682081312,50,85,30226.425,0.148184916666667,0.0193333333333333,2.32558904497622,2.86243079485704,6.2,0.85,2.722,27.1,19,12.3450202688916,0.779506234845218,8.1,617.12489498635,109.725,483.183579196877,592.908579196877,5.21631578947368,19,0.0171428571428571,173,38,132,2,3,170,0.971428571428571,0.987044661744992,0.012955338255008,0.17549685062108,0.772815642933453,0.948312493554533,0.00834310314784821,0.0303890650426113,2.7,205.708298328783,36.575,161.061193065626,197.636193065626,1.73877192982456,6.33333333333333,250,0,444.062710772899,0.00124603818411294,4,1630,0.496932515337423,0.323155534647222,0.119260695765417,0.817256219166579,1.3717872085253
"491","PHPH_162","PHPH",2.4,"Waratah2011",358,2.45666666666667,2342.4,1701.86336189733,1701.86336189733,0,FALSE,FALSE,0,1.29662500172011,4.74004372238254,940.2,1402.2,90.4645161290323,119,244,361.671422833777,202.888846955534,67.9266139575096,116,731.856931973644,1.02,3.11897318648395,970.006429923689,62.5810599950767,28.4056749276858,115,125,35619.375,0.14000609375,0.0155,2,4.55555555555555,1.78260869565217,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,485.168981850189,0,0,1630,0.219631901840491,0.0293072557478455,0,1.09205416185578,2.01733413018426
"492","PHPH_403","PHPH",5,"Basin2007",435,2.97666666666667,3499.5,812.464754507035,609.683886567488,202.780867939547,TRUE,TRUE,0.249587279712318,0.191427229617564,6.95905533336813,1821,1678.5,98.7352941176471,132,154,231.116860444999,44.1062710772899,24.281598758954,21,363.221563860807,0.226666666666667,1.01948172267493,246.462322706681,14.4977836886283,6.07039968973851,36,22,4939.22,0.137631215277778,0.017,1.91240875912409,2.33928571428571,5.24,0.85,2.722,5.81851851851852,5.81851851851852,12.3450202688916,0.779506234845218,0,202.780867939547,26.85,169.2029208496,196.0529208496,0.909428571428571,5.81851851851852,0,64,18,46,0,0,64,1,1,0,0.132408941103874,0.834412647351143,0.966821588455017,0.00448478488463561,0.0286936266603471,0,Inf,Inf,Inf,Inf,Inf,Inf,141,0,176.42508430916,0,0,1630,0.266871165644172,0.0437844695566877,0.0386801414855907,0.242678702634617,0.35505080691243
"493","PHPH_161","PHPH",2.4,"Waratah2011",455,5.28333333333333,7232,5521.03295549842,5521.03295549842,0,FALSE,FALSE,0,1.44145688932289,21.9232989004573,3273.6,3958.4,255.38064516129,163.3333333,323.6666667,374.021178735418,234.645362131182,70.3966726468736,145,2660.56692429301,2.37333333333333,15.2724687129913,2860.46603120541,184.546195561639,32.851780568541,133,160.3333334,61294.631692153,0.14000609375,0.0155,1.67588932806324,3.53333333333333,1.59398496240602,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,502.811490281105,0,0,1630,0.279141104294479,0.0904841502597415,0,2.54098876876246,2.58756724539226
"494","PHPH_163","PHPH",2.4,"Waratah2011",252,2.86666666666667,1326.3,992.427658714083,992.427658714083,0,FALSE,FALSE,0,1.37938968130394,6.45422757387503,493.9,832.4,53.7032258064516,114,144,202.888846955534,123.497559016412,40.7559683745058,80,394.491322716151,1.24666666666667,4.39302863385477,597.936335997932,38.5765378063182,17.2904108255479,70,30,6075.9,0.14000609375,0.0155,2.09090909090909,5.75,1.64285714285714,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,291.101389110113,0,0,1630,0.154601226993865,0.0165941825898085,0,1.3347328644904,0.484160191244222
"495","PHPH_166","PHPH",2.4,"Waratah2011",610,4.3,7930,5853.41641773491,5853.41641773491,0,FALSE,FALSE,0,1.33992900085595,14.5220120412188,4366.2,3563.8,229.922580645161,185,349,740.98535409847,384.606683793968,113.128687972871,260,3446.16202945754,1.83,9.73037638614732,2407.25438827737,155.306734727572,53.8472794281349,218,164,68747.16,0.14000609375,0.0155,1.45328719723183,2.33333333333333,1.92660550458716,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,808.026886135951,0,0,1630,0.374233128834356,0.0992172720630186,0,1.95927364332948,2.64674237880175
"496","PHPH_165","PHPH",2.4,"Waratah2011",415,3.58,3134.2,1250.4843234637,1250.4843234637,0,FALSE,FALSE,0,0.509127708131242,10.0659770213671,1591.8,1542.4,99.5096774193548,290,358,467.526473419273,241.702365503549,89.4161245549763,145,710.917101767679,0.68,3.46077846719452,539.567221696023,34.8107884965176,33.8398040442866,137,68,34590.24,0.14000609375,0.0155,2.44239631336406,6.625,1.93430656934307,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,638.658805199158,0,0,1630,0.254601226993865,0.0392139689911618,0,0.728036107903852,1.09742976682024
"497","PHPH_001","PHPH",7,"Basin2005",630,5.65666666666667,10300,4765.94371768924,3996.40951447694,769.534203212297,TRUE,TRUE,0.161465230979564,0.491024505842889,25.1310744392827,5801.3,4498.7,232.691379310345,177,240,413.028914402861,132.31881323187,58.7151247333004,105,2522.67179015199,1.04,8.39140341724857,1473.73772432495,76.2278133271526,21.4811431951099,75,63,20622.735,0.162343832070707,0.0193333333333333,1.65320206651186,2.24867826500785,3.12146779671525,0.85,2.722,26.8,16.1,12.3450202688916,0.779506234845218,10.7,758.834203212297,0,705.438413738613,705.438413738613,37.2957894736842,16.1,0.0178571428571429,200,0,196,24,4,196,0.875,0.986095484833118,0.0139045151668822,0,0.916708329264474,0.916708329264474,0.048465408448382,0.020921747120262,2.675,189.708550803074,0,176.359603434653,176.359603434653,9.32394736842105,4.025,195,0,361.671422833777,0.00224509575307949,2,1630,0.386503067484663,0.128869848959532,0.146787476356629,1.11346698855883,1.01673640161287
"498","PHPH_405","PHPH",5,"Basin2007",430,3.7,5149.4,644.000223756554,636.800223756554,7.2,TRUE,TRUE,0.0111801203390913,0.132006768540624,10.7521008569111,2899.7,2249.7,132.335294117647,130,149,444.591212459082,59.9845286651143,44.4274802854722,15,412.413946801492,0.196666666666667,1.11263867150013,224.386276955062,13.1991927620625,8.25574357804437,34,19,4161.285,0.137631215277778,0.017,2.09943472296027,2.44583470376592,7.41176470588235,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,7.2,7.2,0,7.2,0,0,0,4,4,0,0,0,4,1,1,0,1,0,1,0,0,0,Inf,Inf,0,Inf,0,0,112,0,322.800900913396,0,0,1630,0.263803680981595,0.0644274174982734,0.00137338902592762,0.210559462580036,0.306634787788008
"499","PHPH_402","PHPH",5,"Basin2007",490,3.31333333333333,4947.4,1938.6460444066,1241.47845191729,697.16759248931,TRUE,TRUE,0.359615719693023,0.288930227315767,8.62224066411735,2173.1,2774.3,163.194117647059,133,163,411.070446440342,79.3912879391218,44.920957704065,64,619.822946480193,0.373333333333334,1.83357309897516,621.655505437092,36.5679709080642,10.9267194415293,65,30,6970.8,0.137631215277778,0.017,2.01731601731602,2.50537634408602,5.17777777777778,0.85,2.722,2.7,2.7,12.3450202688916,0.779506234845218,0,697.16759248931,12.6,681.86759248931,694.46759248931,0,2.7,0,190,6,184,0,0,190,1,1,0,0.0180731292385671,0.978054057353168,0.996127186591735,0,0.00387281340826438,0,Inf,Inf,Inf,Inf,0,Inf,127,0,326.386405971945,0,0,1630,0.300613496932515,0.061900067062368,0.132983655660722,0.399706098457017,0.484160191244222
"500","PHPH_005","PHPH",7,"Basin2005",860,5.61,11833,4990.60764561079,3931.86440244291,1058.74324316788,TRUE,TRUE,0.212147160897137,0.403885742733774,24.7181295382608,8439.7,3393.3,175.515517241379,196,302,612.845286651143,123.497559016412,74.467963076381,20,3161.63040992238,0.863333333333333,7.02244569180057,770.233992520535,39.8396892683035,20.0490669821026,70,106,41438.58,0.162343832070707,0.0193333333333333,1.80574494401465,2.20735674215679,4.96240809561022,0.85,2.722,190.1,126.6,12.3450202688916,0.779506234845218,63.5,995.243243167875,0,854.943243167875,854.943243167875,13.7,126.6,0.104477611940299,268,0,240,0,28,240,0.895522388059702,0.940023229985392,0.0599767700146081,0,0.80750762631532,0.80750762631532,0.0129398700661438,0.119575733603927,2.26785714285714,35.5444015417098,0,30.5336872559955,30.5336872559955,0.489285714285714,4.52142857142857,350,0,458.705219203815,0.0127239014783797,2,1630,0.52760736196319,0.148050186673606,0.201953659922469,0.924320352681852,1.71069934239625
"501","PHPH_006","PHPH",7,"Basin2005",740,6.92666666666667,24722.5,13571.5952056152,12568.8007166211,1002.79448899414,TRUE,TRUE,0.0738892130071224,0.710080168948544,37.6823915888434,12245.5,12477,645.362068965517,226,294,505.990236065647,229.352609601908,97.3811824844983,-5,6880.37137000944,1.76333333333333,16.7436678260212,5688.42934661162,294.229104135084,37.2339815381905,130,68,27757.6,0.162343832070707,0.0193333333333333,2.02255434818337,3.73431255691005,2.20616733746307,0.85,2.722,190.125888324873,124.4,12.3450202688916,0.779506234845218,65.7258883248731,937.068600669269,0,760.131600669269,760.131600669269,52.537,124.4,0.0930232558139535,240,0,216,18,24,216,0.837209302325581,0.934457270112444,0.0655427298875563,0,0.758013340731183,0.758013340731183,0.0523905950587119,0.124053334322549,2.73857868020305,39.0445250278862,0,31.6721500278862,31.6721500278862,2.18904166666667,5.18333333333333,280,0,599.845286651143,0.00484290072972993,2,1630,0.45398773006135,0.309318916592431,0.191281520339618,1.8878975543193,1.09742976682024
"502","PHPH_007","PHPH",7,"Basin2005",440,5.35,8757.7,6547.15672433028,5305.02603387501,1242.13069045527,TRUE,TRUE,0.189720628779103,0.930784319914281,22.4800589318435,4711.4,4046.3,209.291379310345,110,146,157.018325035152,128.790311545687,32.3649224139656,-120,3114.20358314697,1.71,12.0738474260926,2190.82245072804,113.318402623864,20.908312709907,73,36,7234.56,0.162343832070707,0.0193333333333333,1.04093567251462,1.81632653061224,1.21917808219178,0.85,2.722,11.4663564579808,8.72777777777778,12.3450202688916,0.779506234845218,2.73857868020305,1239.39211177507,0,1228.84547685443,1228.84547685443,1.81885714285714,8.72777777777778,0.0028169014084507,355,0,354,0,1,354,0.997183098591549,0.997795257213072,0.00220474278692791,0,0.989304496134808,0.989304496134808,0.00146430416447603,0.00702645691378806,2.73857868020305,1239.39211177507,0,1228.84547685443,1228.84547685443,1.81885714285714,8.72777777777778,64,0,199.36034526935,0.000418285187832155,2,1630,0.269938650306748,0.10957315303232,0.236934535977663,1.83079668311116,0.580992229493067
"503","PHPH_002","PHPH",7,"Basin2005",520,3.54333333333333,6054.1,2734.58690954998,2734.58690954998,0,FALSE,FALSE,0,0.600917615797897,9.8608397477339,2393.5,3660.6,189.341379310345,122,153,275.824107915724,197.596094426259,70.3921148206878,75,1202.9865740459,0.78,3.86353064538473,1531.60033550408,79.2207070088315,32.0785071713641,112,31,6692.125,0.162343832070707,0.0193333333333333,1.98979582982404,6.92655501063184,1.39589858148062,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,433.598948126525,0,2,1630,0.319018404907975,0.075746694425816,0,0.835100241419125,0.500298864285696
"504","PHPH_803","PHPH",9,"Waratah2003",610,8.19,18043.3,10460.3418839257,9480.34291246261,979.998971463097,TRUE,TRUE,0.0936870880835215,0.745328840085005,52.6814457478636,11636.1,6407.2,331.406896551724,101,135,344.028914402861,183.482087681526,56.9422271475492,25,6742.59408821339,2.17333333333333,24.2498140667195,2737.74882424923,141.607697805995,27.189277872913,104,34,6298.84,0.148184916666667,0.0193333333333333,1.46403143411306,2.40165939280702,1.875,0.85,2.722,55.19,32.63,12.3450202688916,0.779506234845218,22.56,957.438971463097,27.125,895.783971463097,922.908971463097,1.9,32.63,0.0305343511450382,262,10,244,0,8,254,0.969465648854962,0.976979567676159,0.023020432323841,0.0276786004780225,0.914066236340768,0.941744836818791,0.00193877754500434,0.033295953312364,2.82,119.679871432887,3.390625,111.972996432887,115.363621432887,0.2375,4.07875,90,0,384.26466355977,0.00215671727084444,4,1630,0.374233128834356,0.225751198614712,0.186933310114969,2.32686050173192,0.548714883410119
"505","PHPH_908","PHPH",32,"Basin1981",675,6.30666666666667,8656.9,1439.99746324707,1126.05552094709,313.941942299977,TRUE,TRUE,0.218015621772045,0.139349506684967,31.2384614575551,7406,1250.9,79.8446808510638,180,195,63.463762646374,54.6917761358395,10.647387583774,-385,1107.3090742168,0.353333333333333,3.40224012408263,18.746446730298,1.19658170618923,6.11971247933423,31,15,4415.625,0.11189456462585,0.0156666666666667,1.26055503402298,2.75929402810322,1.16038949784237,0.85,2.722,10.9,10.9,12.3450202688916,0.779506234845218,0,313.941942299977,10.8,281.291737621615,292.091737621615,10.9502046783626,10.9,0,86,6,80,4,0,86,0.955555555555556,1,0,0.0344012651539258,0.895999226993491,0.930400492147417,0.0348797124657509,0.0347197953868325,0,Inf,Inf,Inf,Inf,Inf,Inf,147,0,95.1555387822134,0,27,1630,0.414110429447853,0.108311980141532,0.0598839469907211,0.378293271753963,0.242080095622111
"506","PHPH_907","PHPH",32,"Basin1981",1630,6.42,56434.7,697.091396613165,635.264028192112,61.8273684210526,TRUE,TRUE,0.0886933459822376,0.0113204562393054,32.3712848618546,48233.9,8200.8,523.455319148936,197,215,599.845286651143,35.2850168618319,19.1496433370574,-150,630.426553121157,0.0300000000000002,0.301828514193645,4.83747507095541,0.308775004529069,3.94820159957047,20,18,5821.56,0.11189456462585,0.0156666666666667,1.24544124855577,1.29279721861706,17,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,61.8273684210526,61.8273684210526,0,61.8273684210526,0,0,0,32,32,0,0,0,32,1,1,0,1,0,1,0,0,0,Inf,Inf,0,Inf,0,0,125,0,171.140067447328,0,27,1630,1,0.706090414085099,0.0117934762904802,0.032119240054582,0.290496114746533
"507","PHPH_905","PHPH",32,"Basin1981",1580,10.9366666666667,79925.6,28200.4960936366,24589.0645979417,3611.43149569498,TRUE,TRUE,0.128062693780408,0.367662835229574,93.9420066493907,64502.4,15423.2,984.459574468085,182,261,414.777693911067,261.109124777556,55.2748223939866,170,22429.093563291,1.54333333333333,24.6426265948196,2159.97103465068,137.870491573447,29.2166918368215,148,79,27472.645,0.11189456462585,0.0156666666666667,1.32749615590451,2.28029404362583,1.58852240136925,0.85,2.722,38.3583286332017,30.1425925925926,12.3450202688916,0.779506234845218,8.21573604060914,3603.21575965437,0,3439.83062821466,3439.83062821466,133.242538847118,30.1425925925926,0.00263852242744063,959,0,956,178,3,956,0.840809146877748,0.997725074932086,0.00227492506791358,0,0.952483975485932,0.952483975485932,0.0368946604707718,0.00834643897538252,2.73857868020305,1201.07191988479,0,1146.61020940489,1146.61020940489,44.4141796157059,10.0475308641975,335,0,493.990236065647,0.00029133303234559,27,1630,0.969325153374233,1,0.688875053344009,1.65235646058571,1.27495517027645
"508","PHPH_904","PHPH",32,"Basin1981",705,4.95666666666667,9025.2,1504.07858162966,1088.39284110474,415.685740524926,TRUE,TRUE,0.276372355541778,0.128509591297462,19.2960896840152,6231.1,2794.1,178.346808510638,125,147,271.173863817365,79.3912879391218,38.1073893825288,-10,864.459475479948,0.256666666666666,1.94664425456561,223.933365624789,14.2936190824333,8.88345359903356,45,22,4697.44,0.11189456462585,0.0156666666666667,5.45669282369018,27.1173863817365,3.41566273651216,0.85,2.722,2.90925925925926,2.90925925925926,12.3450202688916,0.779506234845218,0,415.685740524926,256.780769230769,155.086283463469,411.867052694238,0.909428571428571,2.90925925925926,0,146,104,42,0,0,146,1,1,0,0.617728115731147,0.373085406460243,0.99081352219139,0.00218777909071442,0.00699869871789554,0,Inf,Inf,Inf,Inf,Inf,Inf,95,0,340.565151756487,0,27,1630,0.432515337423313,0.112920015614522,0.0792914214266015,0.274797942689198,0.35505080691243
"509","PHPH_164","PHPH",2.4,"Waratah2011",380,4.65666666666667,4791.6,3715.68576345396,3715.68576345396,0,FALSE,FALSE,0,1.49369363212436,17.031001380777,1885.4,2906.2,187.496774193548,145.3333333,233,305.215395854846,299.922643325571,70.3966726468736,178,1553.12587597583,2.14666666666667,12.0829144115567,2162.55988747813,139.519992740525,41.9909977191878,170,87.6666667,26036.2694520502,0.14000609375,0.0155,1.20979020979021,2.98275862068965,1.01764705882353,0.85,2.722,0,0,12.3450202688916,0.779506234845218,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,502.811490281105,0,0,1630,0.233128834355828,0.0599507542014073,0,2.29831006612785,1.41482367050718
"510","PHPH_004","PHPH",7,"Basin2005",575,5.11333333333333,13832.9,7602.05299924715,6953.06895527987,648.98404396728,TRUE,TRUE,0.0853695763541178,0.698455718586448,20.5351600065298,5336.2,8496.7,439.484482758621,169,269,486.933232693281,305.215395854846,108.734740745641,77,2966.44807645818,1.28333333333333,9.01423288746901,3986.6208788217,206.204528214915,49.5498369700535,183,100,34383,0.162343832070707,0.0193333333333333,1.77082226916331,3.97925038102703,1.59537572254335,0.85,2.722,10.5,10.5,12.3450202688916,0.779506234845218,0,648.98404396728,0,635.18404396728,635.18404396728,3.3,10.5,0,172,0,172,0,0,172,1,1,0,0,0.978735994931956,0.978735994931956,0.00508487077714098,0.0161791342909031,0,Inf,0,Inf,Inf,Inf,Inf,132,0,669.780547611334,0,2,1630,0.352760736196319,0.173072207152652,0.123792717220388,1.373989713446,1.61386730414741
"511","PHPH_804","PHPH",9,"Waratah2003",650,6.10333333333333,15055.6,3882.17873275644,3772.78586750398,109.39286525246,TRUE,TRUE,0.028178214549846,0.288469320222498,29.2566139119768,9236.7,5818.9,300.977586206897,160,249,144.668569133511,211.710101170992,38.7814895328483,-365,2631.00244974122,0.686666666666667,6.21281363173917,1141.78341776275,59.0577629877286,31.372243699515,123,89,28574.785,0.148184916666667,0.0193333333333333,0.721454007942978,1.52815839995939,0.683333333333333,0.85,2.722,2.7,2.7,12.3450202688916,0.779506234845218,0,109.39286525246,23.1852631578947,80.9737132056764,104.158976363571,2.53388888888889,2.7,0,36,12,24,2,0,36,0.947368421052632,1,0,0.211944929903674,0.740210186640627,0.952155116544302,0.023163200662503,0.0246816827931955,0,Inf,Inf,Inf,Inf,Inf,Inf,82,0,261.710101170992,0,4,1630,0.398773006134969,0.188370184271372,0.0208665223128483,0.73517371680487,1.43634190069119
"512","PHPH_807","PHPH",9,"Waratah2003",710,10.49,60266.4,16907.4487787313,11664.9429307346,5242.50584799666,TRUE,TRUE,0.310070781027087,0.215121223195302,86.4252924400716,37836.4,22430,1160.1724137931,197,209,335.207660187403,114.676304800954,49.6727191908987,-15,8369.63944408615,0.893333333333333,14.0932544571739,3295.30348664845,170.446732068023,16.9932986705706,65,12,3824.52,0.148184916666667,0.0193333333333333,1.94871794871795,2.92307692307692,2.92307692307692,0.85,2.722,237.037931034483,175.486206896552,12.3450202688916,0.779506234845218,61.551724137931,5180.95412385873,112.062105263158,4840.01855363451,4952.08065889766,53.3872580645161,175.486206896552,0.0210674157303371,1424,58,1336,0,30,1394,0.978932584269663,0.988259102436395,0.0117408975636054,0.0213756757764954,0.923226162062182,0.944601837838678,0.0101835381041906,0.0334737264935262,2.05172413793103,172.698470795291,3.73540350877193,161.333951787817,165.069355296589,1.7795752688172,5.84954022988506,160,0,335.207660187403,0.00364050927750614,4,1630,0.43558282208589,0.754031249061627,1,0.956439592736433,0.193664076497689
"513","PHPH_003","PHPH",7,"Basin2005",730,7.50333333333333,24372.8,9270.97783298949,8479.83966069857,791.138172290915,TRUE,TRUE,0.0853349222210153,0.427591491170928,44.2179253259226,14458.5,9914.3,512.808620689655,223,233,531.054975105456,54.6917761358395,41.31108563178,65,5662.07064847325,1.21666666666667,13.1772794857885,2817.76901222532,145.746673046137,8.87887252064543,31,10,3579.60000000001,0.162343832070707,0.0193333333333333,1.48080435077874,1.60303899681255,9.70996030164499,0.85,2.722,50,31,12.3450202688916,0.779506234845218,19,772.138172290915,52.2,619.65477481874,671.85477481874,69.2833974721751,31,0.0256410256410256,197,4,186,76,7,190,0.695970695970696,0.97598396757297,0.0240160324270302,0.0659808890889987,0.783244692926891,0.84922558201589,0.0875743326498199,0.0391840529072598,2.71428571428571,110.305453184416,7.45714285714286,88.5221106883914,95.9792535455342,9.89762821031072,4.42857142857143,137,0,254.46661634664,0.002049406259218,2,1630,0.447852760736196,0.304943597545717,0.150908400530108,1.30261362443581,0.161386730414741
"514","PHPH_802","PHPH",9,"Waratah2003",495,3.04666666666667,2705.1,574.567713274082,422.385884867315,152.181828406767,TRUE,TRUE,0.264863174332549,0.169773743817428,7.29020537899527,1498,1207.1,62.4362068965517,114,144,229.352609601908,135.847314918053,40.3754428377755,65,268.234003054309,0.206666666666667,0.955497952296814,154.151881813006,7.97337319722442,20.1305230405221,77,30,6075.9,0.148184916666667,0.0193333333333333,1.42759206673159,2.47324951648704,1.68831168831169,0.85,2.722,7.9,5.7,12.3450202688916,0.779506234845218,2.2,149.981828406767,0,143.881828406767,143.881828406767,0.4,5.7,0.024390243902439,41,0,40,0,1,40,0.975609756097561,0.985543609095564,0.0144563909044358,0,0.945459979769629,0.945459979769629,0.00262843470989742,0.0374551946160383,2.2,149.981828406767,0,143.881828406767,143.881828406767,0.4,5.7,80,0,272.46661634664,0.00382896558434106,4,1630,0.303680981595092,0.033845226060236,0.0290284518165909,0.221265875931563,0.484160191244222
"515","PHPH_801","PHPH",9,"Waratah2003",940,5.79,14628.8,1635.16334144503,1210.91131287714,424.252028567888,TRUE,TRUE,0.259455442655023,0.086403395109274,26.3297665695524,11361.5,3267.3,168.998275862069,216,270,326.386405971945,21.1710101170992,30.5879376070271,5,1085.46495332817,0.203333333333333,1.81682666480227,125.446359548972,6.48860480425719,3.1372243699515,12,54,20601.54,0.148184916666667,0.0193333333333333,2.15116279069767,2.3125,15.4166666666667,0.85,2.722,88.8363636363636,47.3454545454546,12.3450202688916,0.779506234845218,41.4909090909091,382.761119476978,33.925,301.490664931524,335.415664931524,0,47.3454545454546,0.132075471698113,106,0,92,0,14,92,0.867924528301887,0.902202214021306,0.0977977859786941,0.0799642611362822,0.710640479314244,0.790604740450526,0,0.11159747357078,2.96363636363636,27.3400799626413,2.42321428571429,21.5350474951088,23.9582617808231,0,3.38181818181818,232,0,206.417348641717,0.0253741678517833,4,1630,0.576687116564417,0.183030218102836,0.0809254278142596,0.217697071481054,0.8714883442396
"516","PHPH_806","PHPH",9,"Waratah2003",720,7.04333333333333,17980.8,5271.53859283697,3787.59226200012,1483.94633083685,TRUE,TRUE,0.281501558739085,0.236541000073874,38.9624596954873,11649.7,6331.1,327.470689655172,162,187,194.067592740076,72.3342845667555,34.2480327053038,-5,2800.04795064715,0.656666666666666,6.92645258294087,987.544311352975,51.0798781734297,10.7188499306676,41,25,6849.125,0.148184916666667,0.0193333333333333,2.71604938271605,5.5,2.68292682926829,0.85,2.722,364.069523809524,191.985714285714,12.3450202688916,0.779506234845218,172.08380952381,1311.86252131304,0,1119.87680702733,1119.87680702733,0,191.985714285714,0.133333333333333,360,0,312,0,48,312,0.866666666666667,0.884036365771554,0.115963634228446,0,0.754661259478157,0.754661259478157,0,0.129375106293397,3.58507936507936,27.3304691940217,0,23.3307668130693,23.3307668130693,0,3.99970238095238,136,0,231.116860444999,0.0326439437923567,4,1630,0.441717791411043,0.22496922137588,0.28306050081068,0.703054476750288,0.403466826036852
